weblink,price,ad_date,ad_views,brand,model,year,params
https://kolesa.kz/a/show/155613637,14 000 000 ₸,2 июля,31,Chevrolet,Captiva,2023,"{'Город': 'Шымкент', 'Поколение': '2018 - н.в. 2 поколение', 'Кузов': 'внедорожник', 'Объем двигателя, л': '1.5 (бензин)', 'Коробка передач': 'вариатор', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155518536,14 000 000 ₸,29 июня,279,Kia,Sportage,2023,"{'Город': 'Костанай', 'Поколение': '2021 - н.в. 5 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'серый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155589152,14 000 000 ₸,1 июля,49,Hyundai,Sonata,2023,"{'Город': 'Алматы', 'Поколение': '2019 - н.в. 8 поколение (DN8)', 'Кузов': 'седан', 'Объем двигателя, л': '2 (бензин)', 'Пробег': '25 000 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155571841,14 000 000 ₸,1 июля,40,Chevrolet,Captiva,2023,"{'Город': 'Шымкент', 'Поколение': '2018 - н.в. 2 поколение', 'Кузов': 'внедорожник', 'Объем двигателя, л': '1.5 (бензин)', 'Коробка передач': 'вариатор', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155561863,14 080 000 ₸,1 июля,609,Changan,UNI-K,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'серый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/152802095,14 090 000 ₸,3 июля,10670,Hyundai,Sonata,2023,"{'Город': 'Алматы', 'Поколение': '2019 - н.в. 8 поколение (DN8)', 'Кузов': 'седан', 'Объем двигателя, л': '2 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/151959308,14 090 000 ₸,2 июля,1993,Kia,Cerato,2023,"{'Город': 'Семей', 'Поколение': '2021 - н.в. 4 поколение рестайлинг (BD)', 'Кузов': 'седан', 'Объем двигателя, л': '2 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/145832975,14 090 000 ₸,28 июня,5030,Changan,CS55 Plus,2023,"{'Город': 'Павлодар', 'Поколение': '2021 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '1.5 (бензин)', 'Коробка передач': 'робот', 'Привод': 'передний привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/145691306,14 090 000 ₸,28 июня,6276,Changan,CS55 Plus,2023,"{'Город': 'Кокшетау', 'Поколение': '2021 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '1.5 (бензин)', 'Коробка передач': 'робот', 'Привод': 'передний привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/145832985,14 090 000 ₸,28 июня,5163,Changan,CS55 Plus,2023,"{'Город': 'Караганда', 'Поколение': '2021 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '1.5 (бензин)', 'Коробка передач': 'робот', 'Привод': 'передний привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/145832963,14 090 000 ₸,28 июня,6049,Changan,CS55 Plus,2023,"{'Город': 'Астана', 'Поколение': '2021 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '1.5 (бензин)', 'Коробка передач': 'робот', 'Привод': 'передний привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/145832955,14 090 000 ₸,28 июня,3120,Changan,CS55 Plus,2023,"{'Город': 'Петропавловск', 'Поколение': '2021 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '1.5 (бензин)', 'Коробка передач': 'робот', 'Привод': 'передний привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/151762315,14 090 000 ₸,29 июня,3899,Changan,CS55,2023,"{'Город': 'Алматы', 'Поколение': '2017 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '1.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/153928247,14 090 000 ₸,29 июня,69,Hyundai,Sonata,2023,"{'Город': 'Актау', 'Поколение': '2019 - н.в. 8 поколение (DN8)', 'Кузов': 'седан', 'Объем двигателя, л': '2 (бензин)', 'Пробег': '5 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'черный', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155670615,14 100 000 ₸,3 июля,19,Kia,Sportage,2023,"{'Город': 'Шымкент', 'Поколение': '2021 - н.в. 5 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Пробег': '1 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/153295961,14 100 000 ₸,3 июля,2076,Chery,Tiggo 8 Pro,2023,"{'Город': 'Петропавловск', 'Поколение': '2021 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '1.6 (бензин)', 'Коробка передач': 'робот', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'красный металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154881370,14 100 000 ₸,3 июля,3072,Chery,Tiggo 8 Pro,2023,"{'Город': 'Петропавловск', 'Поколение': '2021 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '1.6 (бензин)', 'Коробка передач': 'робот', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'синий металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/132131355,14 100 000 ₸,26 июня,1070,Chery,Tiggo 8 Pro,2023,"{'Город': 'Алматы', 'Поколение': '2021 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '1.6 (бензин)', 'Пробег': '5 км', 'Коробка передач': 'робот', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'красный металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154762142,14 100 000 ₸,27 июня,780,Chery,Tiggo 8 Pro,2023,"{'Город': 'Усть-Каменогорск', 'Поколение': '2021 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '1.6 (бензин)', 'Пробег': '9 км', 'Коробка передач': 'робот', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'черный', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/148988493,14 100 000 ₸,2 июля,1080,Hyundai,Elantra,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 7 поколение (CN7)', 'Кузов': 'седан', 'Объем двигателя, л': '2 (бензин)', 'Пробег': '100 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'черный металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/147450203,14 100 000 ₸,29 июня,67,Chevrolet,Captiva,2023,"{'Город': 'Атырау', 'Поколение': '2013 - 2016 1 поколение [2-й рестайлинг] (C100/C140)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '1.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'серый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155535158,14 100 000 ₸,30 июня,151,Jetour,X70 Plus,2023,"{'Город': 'Астана', 'Поколение': '2020 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '1.6 (бензин)', 'Пробег': '20 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
